row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p,fare_log1p_f4,age_z,fare_log1p_z,is_minor,sex_pclass,family_size_sq,has_family
699,0,1,male,49.0,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,False,49.0,False,C,Cherbourg,True,C,man,True,3,Pequeña (2-4),Adulto (35-59),4.717456363787216,4.717456363787216,1.4956487634920683,1.8122899269281674,0,male_pclass_1,9.0,1
700,0,3,male,42.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,42.0,False,S,Southampton,True,F,man,True,1,Solo,Adulto (35-59),2.157559320943788,2.157559320943788,0.9692124862873757,-0.8308547568549532,0,male_pclass_3,1.0,0
701,1,1,female,18.0,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,False,18.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Joven (16-34),5.4316456135398825,5.4316456135398825,-0.8357118927001419,2.5497045522452977,0,female_pclass_1,4.0,1
702,1,1,male,35.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,35.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3064287218760624,3.3064287218760624,0.44277620908268306,0.35537578234762296,0,male_pclass_1,1.0,0
703,0,3,female,18.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,False,18.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.737880811060884,2.737880811060884,-0.8357118927001419,-0.23166125968823228,0,female_pclass_3,4.0,1
704,0,3,male,25.0,0,0,7.7417,Q,Third,man,True,,Queenstown,no,True,False,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.1681046787623672,2.1681046787623672,-0.3092756154954493,-0.8199664648688785,0,male_pclass_3,1.0,0
705,0,3,male,26.0,1,0,7.8542,S,Third,man,True,,Southampton,no,False,False,26.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.180891922715322,2.180891922715322,-0.23407043303763608,-0.8067633807960332,0,male_pclass_3,4.0,1
706,0,2,male,39.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.295836866004329,3.295836866004329,0.743596938913936,0.34443948019553633,0,male_pclass_2,1.0,0
707,1,2,female,45.0,0,0,13.5,S,Second,woman,False,,Southampton,yes,True,False,45.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6741486494265287,2.6741486494265287,1.1948280336608155,-0.2974659859684507,0,female_pclass_2,1.0,0
708,1,1,male,42.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,42.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3064287218760624,3.3064287218760624,0.9692124862873757,0.35537578234762296,0,male_pclass_1,1.0,0
709,1,1,female,22.0,0,0,151.55,S,First,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),5.027492411162679,5.027492411162679,-0.534891162868889,2.1324083210223894,0,female_pclass_1,1.0,0
710,1,3,male,,1,1,15.2458,C,Third,man,True,,Cherbourg,yes,False,True,25.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.787834413830345,2.7878344138303452,-0.3092756154954493,-0.18008316987206646,0,male_pclass_3,9.0,1
711,1,1,female,24.0,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,False,24.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Joven (16-34),3.922056501139853,3.922056501139853,-0.38448079795326257,0.9910237262754296,0,female_pclass_1,1.0,0
712,0,1,male,,0,0,26.55,S,First,man,True,C,Southampton,no,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.316002535598924,3.3160025355989236,0.8188021213717492,0.3652609357040262,0,male_pclass_1,1.0,0
713,1,1,male,48.0,1,0,52.0,S,First,man,True,C,Southampton,yes,False,False,48.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),3.970291913552122,3.970291913552122,1.420443581034255,1.0408277503255376,0,male_pclass_1,4.0,1
714,0,3,male,29.0,0,0,9.4833,S,Third,man,True,,Southampton,no,True,False,29.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3497835148230464,2.3497835148230464,-0.00845488566419637,-0.6323794480268655,0,male_pclass_3,1.0,0
715,0,2,male,52.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,52.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,1.721264310865508,-0.33369847260903374,0,male_pclass_2,1.0,0
716,0,3,male,19.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,19.0,False,S,Southampton,True,F,man,True,1,Solo,Joven (16-34),2.157559320943788,2.157559320943788,-0.7605067102423287,-0.8308547568549532,0,male_pclass_3,1.0,0
717,1,1,female,38.0,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,False,38.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Adulto (35-59),5.4316456135398825,5.4316456135398825,0.6683917564561227,2.5497045522452977,0,female_pclass_1,1.0,0
718,1,2,female,27.0,0,0,10.5,S,Second,woman,False,E,Southampton,yes,True,False,27.0,False,S,Southampton,True,E,woman,False,1,Solo,Joven (16-34),2.4423470353692043,2.4423470353692043,-0.15886525057982284,-0.5368057694182642,0,female_pclass_2,1.0,0
719,0,3,male,,0,0,15.5,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.803360380906535,2.803360380906535,-0.3092756154954493,-0.1640522996256445,0,male_pclass_3,1.0,0
720,0,3,male,33.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,0.2923658441670566,-0.8160407306065735,0,male_pclass_3,1.0,0
721,1,2,female,6.0,0,1,33.0,S,Second,child,False,,Southampton,yes,False,False,6.0,False,S,Southampton,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),3.5263605246161616,3.5263605246161616,-1.7381740821939007,0.582459749194053,1,female_pclass_2,4.0,1
722,0,3,male,17.0,1,0,7.0542,S,Third,man,True,,Southampton,no,False,False,17.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.086193694502369,2.086193694502369,-0.9109170751579552,-0.9045411875888886,0,male_pclass_3,4.0,1
723,0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.3675710266248698,-0.33369847260903374,0,male_pclass_2,1.0,0
724,0,2,male,50.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,50.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,1.5708539459498816,-0.33369847260903374,0,male_pclass_2,1.0,0
725,1,1,male,27.0,1,0,53.1,S,First,man,True,E,Southampton,yes,False,False,27.0,False,S,Southampton,True,E,man,True,2,Pequeña (2-4),Joven (16-34),3.990834185852436,3.9908341858524357,-0.15886525057982284,1.0620380556287108,0,male_pclass_1,4.0,1
726,0,3,male,20.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,-0.6853015277845155,-0.7165619336211219,0,male_pclass_3,1.0,0
727,1,2,female,30.0,3,0,21.0,S,Second,woman,False,,Southampton,yes,False,False,30.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.091042453358316,3.091042453358316,0.06675029679361687,0.13298517012197922,0,female_pclass_2,16.0,1
728,1,3,female,,0,0,7.7375,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1676241075599285,2.1676241075599285,-0.5724937540977957,-0.8204626642072294,0,female_pclass_3,1.0,0
729,0,2,male,25.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,25.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.3092756154954493,0.34443948019553633,0,male_pclass_2,4.0,1
730,0,3,female,25.0,1,0,7.925,S,Third,woman,False,,Southampton,no,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.188856327665703,2.188856327665703,-0.3092756154954493,-0.7985399740528022,0,female_pclass_3,4.0,1
731,1,1,female,29.0,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,False,29.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),5.35817698994543,5.35817698994543,-0.00845488566419637,2.4738467350641646,0,female_pclass_1,1.0,0
732,0,3,male,11.0,0,0,18.7875,C,Third,child,False,,Cherbourg,no,True,False,11.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.9850504252071306,2.9850504252071306,-1.3621481699048346,0.02354628994732376,1,male_pclass_3,1.0,0
733,0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,True,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0,0.0,0.06675029679361687,-3.0585777291682943,0,male_pclass_2,1.0,0
734,0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.4596859804110758,-0.33369847260903374,0,male_pclass_2,1.0,0
735,0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.4596859804110758,-0.33369847260903374,0,male_pclass_2,1.0,0
736,0,3,male,28.5,0,0,16.1,S,Third,man,True,,Southampton,no,True,False,28.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.8390784635086144,2.8390784635086144,-0.04605747689310299,-0.12717266791993015,0,male_pclass_3,1.0,0
737,0,3,female,48.0,1,3,34.375,S,Third,woman,False,,Southampton,no,False,False,48.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Adulto (35-59),3.566005355963401,3.5660053559634015,1.420443581034255,0.6233938271906205,0,female_pclass_3,25.0,1
738,1,1,male,35.0,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,False,35.0,False,C,Cherbourg,True,B,man,True,1,Solo,Adulto (35-59),6.240917354759096,6.240917354759096,0.44277620908268306,3.385293743818228,0,male_pclass_1,1.0,0
739,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
740,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
741,1,1,male,,0,0,30.0,S,First,man,True,D,Southampton,yes,True,True,40.0,False,S,Southampton,True,D,man,True,1,Solo,Adulto (35-59),3.4339872044851463,3.4339872044851463,0.8188021213717492,0.4870824563024252,0,male_pclass_1,1.0,0
742,0,1,male,36.0,1,0,78.85,S,First,man,True,C,Southampton,no,False,False,36.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),4.380149874661021,4.380149874661021,0.5179813915404963,1.4640142585641174,0,male_pclass_1,4.0,1
743,1,1,female,21.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,False,21.0,False,C,Cherbourg,True,B,woman,False,5,Grande (5+),Joven (16-34),5.5735788721243535,5.5735788721243535,-0.6100963453267022,2.6962534687059607,0,female_pclass_1,25.0,1
744,0,3,male,24.0,1,0,16.1,S,Third,man,True,,Southampton,no,False,False,24.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.8390784635086144,2.8390784635086144,-0.38448079795326257,-0.12717266791993015,0,male_pclass_3,4.0,1
745,1,3,male,31.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,31.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,0.1419554792514301,-0.7985399740528022,0,male_pclass_3,1.0,0
746,0,1,male,70.0,1,1,71.0,S,First,man,True,B,Southampton,no,False,False,70.0,False,S,Southampton,True,B,man,True,3,Pequeña (2-4),Mayor (60+),4.276666119016055,4.276666119016055,3.074957595106146,1.3571652197109432,0,male_pclass_1,9.0,1
747,0,3,male,16.0,1,1,20.25,S,Third,man,True,,Southampton,no,False,False,16.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.056356895370426,3.056356895370426,-0.9861222576157684,0.09717164064584452,0,male_pclass_3,9.0,1
748,1,2,female,30.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,30.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.06675029679361687,-0.33369847260903374,0,female_pclass_2,1.0,0
749,0,1,male,19.0,1,0,53.1,S,First,man,True,D,Southampton,no,False,False,19.0,False,S,Southampton,True,D,man,True,2,Pequeña (2-4),Joven (16-34),3.990834185852436,3.9908341858524357,-0.7605067102423287,1.0620380556287108,0,male_pclass_1,4.0,1
750,0,3,male,31.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,31.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,0.1419554792514301,-0.8189865811572417,0,male_pclass_3,1.0,0
751,1,2,female,4.0,1,1,23.0,S,Second,child,False,,Southampton,yes,False,False,4.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.1780538303479458,3.1780538303479458,-1.8885844471095272,0.22282614992299976,1,female_pclass_2,9.0,1
752,1,3,male,6.0,0,1,12.475,S,Third,child,False,E,Southampton,yes,False,False,6.0,False,S,Southampton,True,E,child,False,2,Pequeña (2-4),Niño (<16),2.600836116795061,2.600836116795061,-1.7381740821939007,-0.3731626361213423,1,male_pclass_3,4.0,1
753,0,3,male,33.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776,2.3513752571634776,0.2923658441670566,-0.630735942356657,0,male_pclass_3,1.0,0
754,0,3,male,23.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.4596859804110758,-0.801923616602662,0,male_pclass_3,1.0,0
755,1,2,female,48.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,False,48.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Adulto (35-59),4.189654742026425,4.189654742026425,1.420443581034255,1.267324239909922,0,female_pclass_2,16.0,1
756,1,2,male,0.67,1,1,14.5,S,Second,child,False,,Southampton,yes,False,False,0.67,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.740840023925201,2.740840023925201,-2.1390177046940453,-0.22860581346535835,1,male_pclass_2,9.0,1
757,0,3,male,28.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.174274334826008,2.174274334826008,-0.0836600681220096,-0.8135961720983268,0,male_pclass_3,1.0,0
758,0,2,male,18.0,0,0,11.5,S,Second,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.525728644308256,2.5257286443082556,-0.8357118927001419,-0.45071259742579334,0,male_pclass_2,1.0,0
759,0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,0.3675710266248698,-0.7841792430073969,0,male_pclass_3,1.0,0
760,1,1,female,33.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,False,33.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),4.471638793363569,4.471638793363569,0.2923658441670566,1.558478389365684,0,female_pclass_1,1.0,0
761,0,3,male,,0,0,14.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201,2.740840023925201,-0.3092756154954493,-0.22860581346535835,0,male_pclass_3,1.0,0
762,0,3,male,41.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,41.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.094945728215801,2.094945728215801,0.8940073038295624,-0.8955045384601201,0,male_pclass_3,1.0,0
763,1,3,male,20.0,0,0,7.2292,C,Third,man,True,,Cherbourg,yes,True,False,20.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.6853015277845155,-0.8823470582632058,0,male_pclass_3,1.0,0
764,1,1,female,36.0,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,False,36.0,False,S,Southampton,True,B,woman,False,4,Pequeña (2-4),Adulto (35-59),4.795790545596741,4.795790545596741,0.5179813915404963,1.8931715298766856,0,female_pclass_1,16.0,1
765,0,3,male,16.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,-0.9861222576157684,-0.8160407306065735,0,male_pclass_3,1.0,0
766,1,1,female,51.0,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,False,51.0,False,S,Southampton,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),4.368919865004903,4.368919865004903,1.6460591284076949,1.4524190499191512,0,female_pclass_1,4.0,1
767,0,1,male,,0,0,39.6,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),3.703768066607687,3.703768066607687,0.8188021213717492,0.7656365698356681,0,male_pclass_1,1.0,0
768,0,3,female,30.5,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,False,30.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,0.10435288802252349,-0.8189865811572417,0,female_pclass_3,1.0,0
769,0,3,male,,1,0,24.15,Q,Third,man,True,,Queenstown,no,False,True,25.0,False,Q,Queenstown,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.224857896545748,3.224857896545748,-0.3092756154954493,0.27115228049766626,0,male_pclass_3,4.0,1
770,0,3,male,32.0,0,0,8.3625,S,Third,man,True,,Southampton,no,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.236712348843338,2.236712348843338,0.21716066170924334,-0.7491276790090224,0,male_pclass_3,1.0,0
771,0,3,male,24.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776,2.3513752571634776,-0.38448079795326257,-0.630735942356657,0,male_pclass_3,1.0,0
772,0,3,male,48.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,48.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.180891922715322,2.180891922715322,1.420443581034255,-0.8067633807960332,0,male_pclass_3,1.0,0
773,0,2,female,57.0,0,0,10.5,S,Second,woman,False,E,Southampton,no,True,False,57.0,False,S,Southampton,True,E,woman,False,1,Solo,Adulto (35-59),2.4423470353692043,2.4423470353692043,2.097290223154574,-0.5368057694182642,0,female_pclass_2,1.0,0
774,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.107178296651436,2.1071782966514356,-0.3092756154954493,-0.8828741679067219,0,male_pclass_3,1.0,0
775,1,2,female,54.0,1,3,23.0,S,Second,woman,False,,Southampton,yes,False,False,54.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Adulto (35-59),3.1780538303479458,3.1780538303479458,1.8716746757811344,0.22282614992299976,0,female_pclass_2,25.0,1
776,0,3,male,18.0,0,0,7.75,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.8357118927001419,-0.8189865811572417,0,male_pclass_3,1.0,0
777,0,3,male,,0,0,7.75,Q,Third,man,True,F,Queenstown,no,True,True,25.0,False,Q,Queenstown,True,F,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.3092756154954493,-0.8189865811572417,0,male_pclass_3,1.0,0
778,1,3,female,5.0,0,0,12.475,S,Third,child,False,,Southampton,yes,True,False,5.0,False,S,Southampton,False,Unknown,child,False,1,Solo,Niño (<16),2.600836116795061,2.600836116795061,-1.813379264651714,-0.3731626361213423,1,female_pclass_3,1.0,0
779,0,3,male,,0,0,7.7375,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.1676241075599285,2.1676241075599285,-0.3092756154954493,-0.8204626642072294,0,male_pclass_3,1.0,0
780,1,1,female,43.0,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,False,43.0,False,S,Southampton,True,B,woman,False,2,Pequeña (2-4),Adulto (35-59),5.35817698994543,5.35817698994543,1.044417668745189,2.4738467350641646,0,female_pclass_1,4.0,1
781,1,3,female,13.0,0,0,7.2292,C,Third,child,False,,Cherbourg,yes,True,False,13.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.1076888046179385,2.1076888046179385,-1.211737804989208,-0.8823470582632058,1,female_pclass_3,1.0,0
782,1,1,female,17.0,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,False,17.0,False,S,Southampton,True,B,woman,False,2,Pequeña (2-4),Joven (16-34),4.060443010546419,4.060443010546419,-0.9109170751579552,1.133910553567116,0,female_pclass_1,4.0,1
783,0,1,male,29.0,0,0,30.0,S,First,man,True,D,Southampton,no,True,False,29.0,False,S,Southampton,True,D,man,True,1,Solo,Joven (16-34),3.4339872044851463,3.4339872044851463,-0.00845488566419637,0.4870824563024252,0,male_pclass_1,1.0,0
784,0,3,male,,1,2,23.45,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,4,Pequeña (2-4),Joven (16-34),3.196630215920881,3.196630215920881,-0.3092756154954493,0.24200663802437708,0,male_pclass_3,16.0,1
785,0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0856720914304723,2.0856720914304723,-0.3092756154954493,-0.905079753149712,0,male_pclass_3,1.0,0
786,0,3,male,25.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.110213200346589,2.1102132003465894,-0.3092756154954493,-0.879740569393428,0,male_pclass_3,1.0,0
787,1,3,female,18.0,0,0,7.4958,S,Third,woman,False,,Southampton,yes,True,False,18.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.139571923732859,2.139571923732859,-0.8357118927001419,-0.8494271027413146,0,female_pclass_3,1.0,0
788,0,3,male,8.0,4,1,29.125,Q,Third,child,False,,Queenstown,no,False,False,8.0,False,Q,Queenstown,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.405355391810819,3.405355391810819,-1.5877637172782744,0.4575195394387211,1,male_pclass_3,36.0,1
789,1,3,male,1.0,1,2,20.575,S,Third,child,False,,Southampton,yes,False,False,1.0,False,S,Southampton,False,Unknown,child,False,4,Pequeña (2-4),Niño (<16),3.0715352369694915,3.0715352369694915,-2.114199994482967,0.11284358066326508,1,male_pclass_3,16.0,1
790,0,1,male,46.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,False,46.0,False,C,Cherbourg,True,B,man,True,1,Solo,Adulto (35-59),4.384523514872469,4.384523514872469,1.2700332161186285,1.4685301291949249,0,male_pclass_1,1.0,0
791,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.3092756154954493,-0.8189865811572417,0,male_pclass_3,1.0,0
792,0,2,male,16.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.295836866004329,3.295836866004329,-0.9861222576157684,0.34443948019553633,0,male_pclass_2,1.0,0
793,0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.5724937540977957,1.336159179457635,0,female_pclass_3,121.0,1
794,0,1,male,,0,0,30.6958,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),3.4561841799918147,3.4561841799918147,0.8188021213717492,0.5100012756239034,0,male_pclass_1,1.0,0
795,0,3,male,25.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
796,0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.743596938913936,-0.33369847260903374,0,male_pclass_2,1.0,0
797,1,1,female,49.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,49.0,False,S,Southampton,True,D,woman,False,1,Solo,Adulto (35-59),3.2932111997353943,3.2932111997353943,1.4956487634920683,0.34172842747584764,0,female_pclass_1,1.0,0
798,1,3,female,31.0,0,0,8.6833,S,Third,woman,False,,Southampton,yes,True,False,31.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.270402752283094,2.270402752283094,0.1419554792514301,-0.714341666424943,0,female_pclass_3,1.0,0
799,0,3,male,30.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,30.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,0.06675029679361687,-0.8823470582632058,0,male_pclass_3,1.0,0
800,0,3,female,30.0,1,1,24.15,S,Third,woman,False,,Southampton,no,False,False,30.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.224857896545748,3.224857896545748,0.06675029679361687,0.27115228049766626,0,female_pclass_3,9.0,1
801,0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.3675710266248698,-0.33369847260903374,0,male_pclass_2,1.0,0
