row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p
454,1,1,male,49.0,1,0,89.1042,C,First,man,True,C,Cherbourg,yes,False,False,49.0,False,C,Cherbourg,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),4.500966778400217
455,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
456,1,3,male,29.0,0,0,7.8958,C,Third,man,True,,Cherbourg,yes,True,False,29.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
457,0,1,male,65.0,0,0,26.55,S,First,man,True,E,Southampton,no,True,False,65.0,False,S,Southampton,True,E,man,True,1,Solo,Mayor (60+),3.3160025355989236
458,1,1,female,,1,0,51.8625,S,First,woman,False,D,Southampton,yes,False,True,35.0,False,S,Southampton,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),3.967694202798607
459,1,2,female,50.0,0,0,10.5,S,Second,woman,False,,Southampton,yes,True,False,50.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.4423470353692043
460,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
461,1,1,male,48.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,False,48.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3160025355989236
462,0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
463,0,1,male,47.0,0,0,38.5,S,First,man,True,E,Southampton,no,True,False,47.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.676300671907076
464,0,2,male,48.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,48.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584
465,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
466,0,3,male,38.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.0856720914304723
467,0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,True,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0
468,0,1,male,56.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,56.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.3160025355989236
469,0,3,male,,0,0,7.725,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.1661924680884908
470,1,3,female,0.75,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,False,0.75,False,C,Cherbourg,False,Unknown,child,False,4,Pequeña (2-4),Niño (<16),3.0085645861193133
471,0,3,male,,0,0,7.25,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1102132003465894
472,0,3,male,38.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2682524139135403
473,1,2,female,33.0,1,2,27.75,S,Second,woman,False,,Southampton,yes,False,False,33.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.3586377672433594
474,1,2,female,23.0,0,0,13.7917,C,Second,woman,False,D,Cherbourg,yes,True,False,23.0,False,C,Cherbourg,True,D,woman,False,1,Solo,Joven (16-34),2.694066212646058
475,0,3,female,22.0,0,0,9.8375,S,Third,woman,False,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.3830123421066602
476,0,1,male,,0,0,52.0,S,First,man,True,A,Southampton,no,True,True,40.0,False,S,Southampton,True,A,man,True,1,Solo,Adulto (35-59),3.970291913552122
477,0,2,male,34.0,1,0,21.0,S,Second,man,True,,Southampton,no,False,False,34.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.091042453358316
478,0,3,male,29.0,1,0,7.0458,S,Third,man,True,,Southampton,no,False,False,29.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.0851502161468174
479,0,3,male,22.0,0,0,7.5208,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.142510233146819
480,1,3,female,2.0,0,1,12.2875,S,Third,child,False,,Southampton,yes,False,False,2.0,False,S,Southampton,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.586823743668066
481,0,3,male,9.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,False,9.0,False,S,Southampton,False,Unknown,child,False,8,Grande (5+),Niño (<16),3.8691155044168695
482,0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,True,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0
483,0,3,male,50.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,50.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348
484,1,3,female,63.0,0,0,9.5875,S,Third,woman,False,,Southampton,yes,True,False,63.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Mayor (60+),2.3596740599781727
485,1,1,male,25.0,1,0,91.0792,C,First,man,True,B,Cherbourg,yes,False,False,25.0,False,C,Cherbourg,True,B,man,True,2,Pequeña (2-4),Joven (16-34),4.5226490762785785
486,0,3,female,,3,1,25.4667,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Joven (16-34),3.275887339030031
487,1,1,female,35.0,1,0,90.0,S,First,woman,False,C,Southampton,yes,False,False,35.0,False,S,Southampton,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),4.51085950651685
488,0,1,male,58.0,0,0,29.7,C,First,man,True,B,Cherbourg,no,True,False,58.0,False,C,Cherbourg,True,B,man,True,1,Solo,Adulto (35-59),3.4242626545931514
489,0,3,male,30.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
490,1,3,male,9.0,1,1,15.9,S,Third,child,False,,Southampton,yes,False,False,9.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.8273136219290276
491,0,3,male,,1,0,19.9667,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.0429354648621407
492,0,3,male,21.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1102132003465894
493,0,1,male,55.0,0,0,30.5,S,First,man,True,C,Southampton,no,True,False,55.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.449987545831587
494,0,1,male,71.0,0,0,49.5042,C,First,man,True,,Cherbourg,no,True,False,71.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Mayor (60+),3.922056501139853
495,0,3,male,21.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
496,0,3,male,,0,0,14.4583,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.738146075922933
497,1,1,female,54.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,False,54.0,False,C,Cherbourg,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),4.37281811610993
498,0,3,male,,0,0,15.1,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.7788192719904172
499,0,1,female,25.0,1,2,151.55,S,First,woman,False,C,Southampton,no,False,False,25.0,False,S,Southampton,True,C,woman,False,4,Pequeña (2-4),Joven (16-34),5.027492411162679
500,0,3,male,24.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.174274334826008
501,0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,17.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403
502,0,3,female,21.0,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,False,21.0,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523
503,0,3,female,,0,0,7.6292,Q,Third,woman,False,,Queenstown,no,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.155151800914312
504,0,3,female,37.0,0,0,9.5875,S,Third,woman,False,,Southampton,no,True,False,37.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.3596740599781727
505,1,1,female,16.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,False,16.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),4.471638793363569
506,0,1,male,18.0,1,0,108.9,C,First,man,True,C,Cherbourg,no,False,False,18.0,False,C,Cherbourg,True,C,man,True,2,Pequeña (2-4),Joven (16-34),4.699570861409576
507,1,2,female,33.0,0,2,26.0,S,Second,woman,False,,Southampton,yes,False,False,33.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.295836866004329
508,1,1,male,,0,0,26.55,S,First,man,True,,Southampton,yes,True,True,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.3160025355989236
509,0,3,male,28.0,0,0,22.525,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.1580636854714434
510,1,3,male,26.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724
511,1,3,male,29.0,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,False,29.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
512,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
513,1,1,male,36.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,36.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3064287218760624
514,1,1,female,54.0,1,0,59.4,C,First,woman,False,,Cherbourg,yes,False,False,54.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),4.100989104940769
515,0,3,male,24.0,0,0,7.4958,S,Third,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.139571923732859
516,0,1,male,47.0,0,0,34.0208,S,First,man,True,D,Southampton,no,True,False,47.0,False,S,Southampton,True,D,man,True,1,Solo,Adulto (35-59),3.5559421706858756
517,1,2,female,34.0,0,0,10.5,S,Second,woman,False,F,Southampton,yes,True,False,34.0,False,S,Southampton,True,F,woman,False,1,Solo,Joven (16-34),2.4423470353692043
518,0,3,male,,0,0,24.15,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),3.224857896545748
519,1,2,female,36.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,36.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),3.295836866004329
520,0,3,male,32.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
521,1,1,female,30.0,0,0,93.5,S,First,woman,False,B,Southampton,yes,True,False,30.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),4.548599834499697
522,0,3,male,22.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
523,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1071782966514356
524,1,1,female,44.0,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,False,44.0,False,C,Cherbourg,True,B,woman,False,2,Pequeña (2-4),Adulto (35-59),4.077184839375167
525,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
526,0,3,male,40.5,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,40.5,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Adulto (35-59),2.169053700369523
527,1,2,female,50.0,0,0,10.5,S,Second,woman,False,,Southampton,yes,True,False,50.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.4423470353692043
528,0,1,male,,0,0,221.7792,S,First,man,True,C,Southampton,no,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),5.406181146423973
529,0,3,male,39.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.188856327665703
530,0,2,male,23.0,2,1,11.5,S,Second,man,True,,Southampton,no,False,False,23.0,False,S,Southampton,False,Unknown,man,True,4,Pequeña (2-4),Joven (16-34),2.5257286443082556
531,1,2,female,2.0,1,1,26.0,S,Second,child,False,,Southampton,yes,False,False,2.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.295836866004329
532,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
533,0,3,male,17.0,1,1,7.2292,C,Third,man,True,,Cherbourg,no,False,False,17.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.1076888046179385
534,1,3,female,,0,2,22.3583,C,Third,woman,False,,Cherbourg,yes,False,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.1509523813392697
535,0,3,female,30.0,0,0,8.6625,S,Third,woman,False,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.2682524139135403
536,1,2,female,7.0,0,2,26.25,S,Second,child,False,,Southampton,yes,False,False,7.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.305053521109253
537,0,1,male,45.0,0,0,26.55,S,First,man,True,B,Southampton,no,True,False,45.0,False,S,Southampton,True,B,man,True,1,Solo,Adulto (35-59),3.3160025355989236
538,1,1,female,30.0,0,0,106.425,C,First,woman,False,,Cherbourg,yes,True,False,30.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),4.676792929661059
539,0,3,male,,0,0,14.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201
540,1,1,female,22.0,0,2,49.5,C,First,woman,False,B,Cherbourg,yes,False,False,22.0,False,C,Cherbourg,True,B,woman,False,3,Pequeña (2-4),Joven (16-34),3.9219733362813143
541,1,1,female,36.0,0,2,71.0,S,First,woman,False,B,Southampton,yes,False,False,36.0,False,S,Southampton,True,B,woman,False,3,Pequeña (2-4),Adulto (35-59),4.276666119016055
542,0,3,female,9.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,9.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062
543,0,3,female,11.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,11.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062
544,1,2,male,32.0,1,0,26.0,S,Second,man,True,,Southampton,yes,False,False,32.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.295836866004329
545,0,1,male,50.0,1,0,106.425,C,First,man,True,C,Cherbourg,no,False,False,50.0,False,C,Cherbourg,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),4.676792929661059
546,0,1,male,64.0,0,0,26.0,S,First,man,True,,Southampton,no,True,False,64.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),3.295836866004329
547,1,2,female,19.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,19.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329
548,1,2,male,,0,0,13.8625,C,Second,man,True,,Cherbourg,yes,True,True,30.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.6988412620169004
549,0,3,male,33.0,1,1,20.525,S,Third,man,True,,Southampton,no,False,False,33.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.0692150503137943
550,1,2,male,8.0,1,1,36.75,S,Second,child,False,,Southampton,yes,False,False,8.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.6309854756950335
551,1,1,male,17.0,0,2,110.8833,C,First,man,True,C,Cherbourg,yes,False,False,17.0,False,C,Cherbourg,True,C,man,True,3,Pequeña (2-4),Joven (16-34),4.717456363787216
552,0,2,male,27.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.295836866004329
553,0,3,male,,0,0,7.8292,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.17806441028492
554,1,3,male,22.0,0,0,7.225,C,Third,man,True,,Cherbourg,yes,True,False,22.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1071782966514356
555,1,3,female,22.0,0,0,7.775,S,Third,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1719067693519296
556,0,1,male,62.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,62.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),3.3160025355989236
557,1,1,female,48.0,1,0,39.6,C,First,woman,False,A,Cherbourg,yes,False,False,48.0,False,C,Cherbourg,True,A,woman,False,2,Pequeña (2-4),Adulto (35-59),3.703768066607687
558,0,1,male,,0,0,227.525,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),5.4316456135398825
559,1,1,female,39.0,1,1,79.65,S,First,woman,False,E,Southampton,yes,False,False,39.0,False,S,Southampton,True,E,woman,False,3,Pequeña (2-4),Adulto (35-59),4.390118804571218
560,1,3,female,36.0,1,0,17.4,S,Third,woman,False,,Southampton,yes,False,False,36.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),2.91235066461494
561,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
562,0,3,male,40.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1855792552411137
563,0,2,male,28.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6741486494265287
564,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
565,0,3,female,,0,0,8.05,S,Third,woman,False,,Southampton,no,True,True,21.5,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.2027647577118348
566,0,3,male,24.0,2,0,24.15,S,Third,man,True,,Southampton,no,False,False,24.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.224857896545748
567,0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
568,0,3,female,29.0,0,4,21.075,S,Third,woman,False,,Southampton,no,False,False,29.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Joven (16-34),3.0944457464900235
569,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
570,1,3,male,32.0,0,0,7.8542,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322
571,1,2,male,62.0,0,0,10.5,S,Second,man,True,,Southampton,yes,True,False,62.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),2.4423470353692043
572,1,1,female,53.0,2,0,51.4792,S,First,woman,False,C,Southampton,yes,False,False,53.0,False,S,Southampton,True,C,woman,False,3,Pequeña (2-4),Adulto (35-59),3.960416900617205
573,1,1,male,36.0,0,0,26.3875,S,First,man,True,E,Southampton,yes,True,False,36.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3100867049215847
574,1,3,female,,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523
575,0,3,male,16.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
576,0,3,male,19.0,0,0,14.5,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201
577,1,2,female,34.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,34.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.6390573296152584
578,1,1,female,39.0,1,0,55.9,S,First,woman,False,E,Southampton,yes,False,False,39.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Adulto (35-59),4.041295341132285
579,0,3,female,,1,0,14.4583,C,Third,woman,False,,Cherbourg,no,False,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.738146075922933
580,1,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703
581,1,2,female,25.0,1,1,30.0,S,Second,woman,False,,Southampton,yes,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.4339872044851463
582,1,1,female,39.0,1,1,110.8833,C,First,woman,False,C,Cherbourg,yes,False,False,39.0,False,C,Cherbourg,True,C,woman,False,3,Pequeña (2-4),Adulto (35-59),4.717456363787216
583,0,2,male,54.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,54.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.295836866004329
584,0,1,male,36.0,0,0,40.125,C,First,man,True,A,Cherbourg,no,True,False,36.0,False,C,Cherbourg,True,A,man,True,1,Solo,Adulto (35-59),3.716616209085536
585,0,3,male,,0,0,8.7125,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.2734137156937657
586,1,1,female,18.0,0,2,79.65,S,First,woman,False,E,Southampton,yes,False,False,18.0,False,S,Southampton,True,E,woman,False,3,Pequeña (2-4),Joven (16-34),4.390118804571218
587,0,2,male,47.0,0,0,15.0,S,Second,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.772588722239781
588,1,1,male,60.0,1,1,79.2,C,First,man,True,B,Cherbourg,yes,False,False,60.0,False,C,Cherbourg,True,B,man,True,3,Pequeña (2-4),Mayor (60+),4.384523514872469
589,0,3,male,22.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
590,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
591,0,3,male,35.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.094945728215801
592,1,1,female,52.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,False,52.0,False,C,Cherbourg,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),4.37281811610993
593,0,3,male,47.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1102132003465894
594,0,3,female,,0,2,7.75,Q,Third,woman,False,,Queenstown,no,False,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),2.169053700369523
595,0,2,male,37.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,37.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Adulto (35-59),3.295836866004329
596,0,3,male,36.0,1,1,24.15,S,Third,man,True,,Southampton,no,False,False,36.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),3.224857896545748
597,1,2,female,,0,0,33.0,S,Second,woman,False,,Southampton,yes,True,True,28.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),3.5263605246161616
598,0,3,male,49.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,False,49.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0
599,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1071782966514356
600,1,1,male,49.0,1,0,56.9292,C,First,man,True,A,Cherbourg,yes,False,False,49.0,False,C,Cherbourg,True,A,man,True,2,Pequeña (2-4),Adulto (35-59),4.0592215752427645
601,1,2,female,24.0,2,1,27.0,S,Second,woman,False,,Southampton,yes,False,False,24.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.332204510175204
602,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
603,0,1,male,,0,0,42.4,S,First,man,True,,Southampton,no,True,True,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.770459441106359
604,0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,44.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348
605,1,1,male,35.0,0,0,26.55,C,First,man,True,,Cherbourg,yes,True,False,35.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),3.3160025355989236
